Unnamed: 0,num_reservation,passeport,pension,date_arrive,date_depart,qte_chambre,adultes,enf_payant,enf_gratuit,bebe,segment
7671,R1UIDHR,P79132164,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7672,RG86MUF,P66714012,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7673,RMXG654,P95574634,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7674,R6XYD6F,P87249575,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7675,RDZKJW8,P18750273,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7676,RPC5ZVQ,P62130566,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7677,RMA8VT3,P49340419,PC,2024-05-11,2024-05-15,1.0,3.0,0.0,0.0,0.0,3-MICE & Corporate
7678,RK0A7DJ,P09890237,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7679,RSAF9TV,P44432293,PC,2024-05-11,2024-05-14,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7680,R996JJC,P41862104,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7681,RE7WJDQ,P62075991,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7682,RS343PP,P35244990,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7683,R0Z63XI,P47059580,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7684,RDZN9PG,P39668059,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7685,R00ZTE0,P27793865,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7686,RUCSVQX,P50277391,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7687,RQ6CTKD,P75554056,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7688,R52SR3N,P62755345,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7689,R220ZRE,P59884679,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7690,RUJ7Y1H,P85806936,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7691,R8KAXB8,P90868578,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7692,R41Z0IG,P39505460,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7693,R422AH4,P00412997,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7694,R283X1X,P27493561,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7695,RR36SQX,P18489083,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7696,RBKTC4D,P28649898,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7697,RMLXBHY,P46844332,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7698,RVOUOGL,P73684105,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7699,R1S4PLM,P30650750,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7700,RZIZPFR,P97815530,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7701,R1M6I91,P02225830,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7702,RSKQSPN,P21982861,PC,2024-05-11,2024-05-15,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7703,R5WONYF,P23685225,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7704,RA80LD9,P42395764,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7705,RWA1OIK,P56873648,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7706,RRU4GY6,P64769682,PC,2024-05-11,2024-05-13,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7707,RZCFVRD,P27269630,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7708,RYRB8FX,P84462743,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7709,R29332A,P43651867,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7710,RJUJL2R,P75692215,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7711,R88ZWIA,P80444999,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7712,R7NE4JY,P04851215,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7713,RHGX9O1,P46572117,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7714,R95B6G7,P46498484,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7715,RPHEUBC,P62063659,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7716,R210Z1C,P47041935,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7717,RMMK034,P14202455,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7718,ROWJ3LO,P75152649,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7719,RZJ74QT,P30751515,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7720,RVBGR5N,P17759639,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7721,R5TDBTJ,P82143600,PC,2024-05-11,2024-05-14,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7722,RFLKSAS,P94832621,PC,2024-05-11,2024-05-14,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7723,R6WZUQN,P03305916,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7724,R0ADEGF,P38997440,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7725,RNHGVN4,P96502740,PC,2024-05-11,2024-05-14,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7726,RIRMM4C,P04893520,PC,2024-05-11,2024-05-15,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7727,RYISPXD,P72466221,ALL IN,2024-05-11,2024-05-25,1.0,2.0,0.0,0.0,0.0,1-TO
7728,R2I0SB6,P15111088,ALL IN,2024-05-11,2024-05-25,1.0,2.0,0.0,0.0,0.0,1-TO
7729,REXP6QO,P39071847,ALL IN,2024-05-11,2024-05-12,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7730,RSFYRBO,P75751631,ALL IN,2024-05-10,2024-05-12,1.0,4.0,0.0,0.0,0.0,2-Agences
7731,RIBK7NC,P33740867,ALL IN,2024-05-10,2024-05-15,1.0,1.0,0.0,0.0,0.0,1-TO
7732,RWQHLG4,P75270202,ALL IN,2024-05-10,2024-05-16,1.0,2.0,0.0,0.0,0.0,1-TO
7733,R0YT3FF,P50144788,PC,2024-05-10,2024-05-12,1.0,2.0,0.0,0.0,1.0,3-MICE & Corporate
7734,RO624XF,P36611524,PC,2024-05-10,2024-05-12,1.0,2.0,2.0,0.0,0.0,3-MICE & Corporate
7735,RLDEDGP,P08226305,PC,2024-05-10,2024-05-12,1.0,2.0,1.0,0.0,0.0,3-MICE & Corporate
7736,RSW3TH2,P88535540,PC,2024-05-10,2024-05-12,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7737,RJYI9ZN,P91952776,PC,2024-05-10,2024-05-12,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7738,R3QOR6K,P15304428,PC,2024-05-10,2024-05-12,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7739,RFXND51,P22284923,PC,2024-05-10,2024-05-12,1.0,2.0,1.0,0.0,0.0,3-MICE & Corporate
7740,R5KNOBT,P84403114,PC,2024-05-10,2024-05-12,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7741,RVJE2YE,P81611070,PC,2024-05-10,2024-05-12,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7742,RSPEC6J,P08822042,PC,2024-05-10,2024-05-12,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7743,R4SSAG4,P20074148,PC,2024-05-10,2024-05-12,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7744,RJ6H7WY,P72949542,ALL IN,2024-05-10,2024-05-16,1.0,2.0,0.0,0.0,1.0,1-TO
7745,RS9JQPO,P08006890,ALL IN,2024-05-10,2024-05-19,1.0,1.0,0.0,0.0,0.0,1-TO
7746,R3ET0UD,P58482109,DP,2024-05-10,2024-05-15,1.0,3.0,1.0,0.0,0.0,4-OTA
7747,RS1Y07A,P00816419,DP,2024-05-10,2024-05-15,1.0,3.0,0.0,0.0,0.0,4-OTA
7748,RZVXL7G,P59436662,DP,2024-05-10,2024-05-12,1.0,2.0,0.0,0.0,0.0,4-OTA
7749,R6V8CZO,P73277078,DP,2024-05-10,2024-05-12,1.0,2.0,0.0,0.0,0.0,4-OTA
7750,R7ZW0AW,P21437703,DP,2024-05-10,2024-05-13,1.0,1.0,1.0,0.0,0.0,2-Agences
7751,R3Q2218,P20408287,DP,2024-05-10,2024-05-13,1.0,2.0,0.0,0.0,0.0,2-Agences
7752,RU5VI1J,P55951992,DP,2024-05-10,2024-05-11,1.0,1.0,0.0,0.0,0.0,2-Agences
7753,RCR5NL1,P99452083,DP,2024-05-10,2024-05-11,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7754,RZBNBL2,P46131305,DP,2024-05-10,2024-05-11,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7755,RCXQ1DV,P30753171,PC,2024-05-10,2024-05-12,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7756,RJJE7T7,P54260759,PC,2024-05-10,2024-05-12,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7757,RUEZ0NQ,P93031011,PC,2024-05-10,2024-05-12,1.0,3.0,0.0,0.0,0.0,3-MICE & Corporate
7758,RZ6LQIQ,P82569612,DP,2024-05-10,2024-05-11,1.0,1.0,0.0,0.0,0.0,2-Agences
7759,RBON1MU,P48358811,DP,2024-05-10,2024-05-11,0.0,1.0,0.0,0.0,0.0,5-Individuel
7760,RUAUMZR,P18471927,DP,2024-05-10,2024-05-13,0.0,1.0,0.0,0.0,0.0,2-Agences
7761,ROQA3JZ,P67490226,DP,2024-05-10,2024-05-11,1.0,1.0,0.0,0.0,0.0,5-Individuel
7762,ROL6C1T,P03277790,DP,2024-05-10,2024-05-12,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7763,ROKTZ2O,P75589809,DP,2024-05-10,2024-05-11,1.0,2.0,0.0,0.0,0.0,5-Individuel
7764,R2ZFGEI,P92749919,ALL IN,2024-05-10,2024-05-20,1.0,2.0,0.0,0.0,0.0,1-TO
7765,RDX9701,P44404314,PC,2024-05-10,2024-05-12,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7766,R3PF05F,P87071092,PC,2024-05-10,2024-05-12,1.0,2.0,0.0,0.0,0.0,3-MICE & Corporate
7767,RDR86Y1,P81647910,ALL IN,2024-05-09,2024-05-23,1.0,2.0,0.0,0.0,0.0,1-TO
7768,RU1WPAD,P18366775,ALL IN,2024-05-09,2024-05-16,1.0,2.0,0.0,0.0,0.0,1-TO
7769,RH5GAGP,P79835298,ALL IN,2024-05-09,2024-05-16,1.0,2.0,2.0,0.0,0.0,1-TO
7770,RLZ35S9,P47092420,ALL IN,2024-05-09,2024-05-16,1.0,2.0,0.0,0.0,0.0,1-TO
7771,RMZ67MT,P90913936,ALL IN,2024-05-09,2024-05-16,1.0,2.0,0.0,0.0,0.0,1-TO
7772,RD7W053,P05004386,ALL IN,2024-05-09,2024-05-12,1.0,2.0,0.0,0.0,0.0,1-TO
7773,RQP2RLM,P58782564,ALL IN,2024-05-09,2024-05-12,1.0,3.0,0.0,0.0,0.0,1-TO
7774,RGWEQEE,P08338716,ALL IN,2024-05-09,2024-05-12,1.0,3.0,0.0,0.0,0.0,1-TO
7775,RSK5HDY,P68352927,DP,2024-05-09,2024-05-11,1.0,4.0,2.0,0.0,0.0,4-OTA
7776,RPZQS7L,P07215088,ALL IN,2024-05-09,2024-05-14,1.0,2.0,3.0,0.0,0.0,1-TO
7777,R2MLSYM,P05934155,DP,2024-05-09,2024-05-10,1.0,2.0,0.0,0.0,0.0,5-Individuel
7778,R517HUB,P64726080,DP,2024-05-09,2024-05-10,1.0,2.0,0.0,0.0,0.0,5-Individuel
7779,R7GXY7D,P00994154,DP,2024-05-09,2024-05-10,1.0,2.0,0.0,0.0,0.0,5-Individuel
7780,RZQHWPO,P30522814,DP,2024-05-09,2024-05-10,1.0,2.0,0.0,0.0,0.0,5-Individuel
7781,RYT0BT9,P35216829,DP,2024-05-09,2024-05-10,1.0,1.0,0.0,0.0,0.0,5-Individuel
7782,RNF1SMV,P09918129,ALL IN,2024-05-09,2024-05-16,1.0,2.0,0.0,0.0,0.0,1-TO
7783,RALJLMH,P33821916,ALL IN,2024-05-09,2024-05-16,1.0,2.0,0.0,0.0,0.0,1-TO
7784,RAYJFIJ,P11510301,DP,2024-05-09,2024-05-10,1.0,1.0,0.0,0.0,0.0,4-OTA
7785,RMNOOWT,P98049988,ALL IN,2024-05-09,2024-05-15,1.0,1.0,0.0,0.0,0.0,1-TO
7786,R17O0P4,P92952928,ALL IN,2024-05-09,2024-05-15,1.0,2.0,0.0,0.0,0.0,1-TO
7787,RJ7XTEQ,P61064992,ALL IN,2024-05-09,2024-05-12,1.0,2.0,1.0,0.0,0.0,4-OTA
7788,RHHFVUY,P53202139,DP,2024-05-09,2024-05-11,1.0,2.0,0.0,0.0,0.0,4-OTA
7789,RSAPHGG,P68229179,DP,2024-05-09,2024-05-10,1.0,2.0,0.0,0.0,0.0,4-OTA
7790,RTWI632,P36790892,ALL IN,2024-05-09,2024-05-14,1.0,2.0,0.0,0.0,0.0,1-TO
7791,RSRHZCH,P21720829,DP,2024-05-09,2024-05-11,1.0,2.0,0.0,0.0,0.0,2-Agences
7792,RVZV1H8,P87162996,DP,2024-05-09,2024-05-11,1.0,1.0,0.0,0.0,0.0,2-Agences
7793,RHXEGIT,P35167440,DP,2024-05-09,2024-05-11,1.0,2.0,0.0,0.0,0.0,2-Agences
7794,R420I1W,P72593133,DP,2024-05-09,2024-05-11,1.0,2.0,0.0,0.0,0.0,2-Agences
7795,R86RPV2,P74249990,DP,2024-05-09,2024-05-11,1.0,2.0,0.0,0.0,0.0,2-Agences
7796,R3KQZYR,P72397712,DP,2024-05-09,2024-05-11,1.0,2.0,0.0,0.0,0.0,2-Agences
7797,RDK9ZAW,P43422853,DP,2024-05-09,2024-05-11,1.0,2.0,2.0,0.0,0.0,2-Agences
7798,R0K7808,P73398597,DP,2024-05-09,2024-05-11,1.0,2.0,0.0,0.0,0.0,2-Agences
7799,RBC6LHH,P28243584,DP,2024-05-09,2024-05-11,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7800,R8WYOO3,P88725813,DP,2024-05-09,2024-05-11,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7801,RB6AD98,P04509549,DP,2024-05-09,2024-05-11,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7802,RUZG2Z1,P97871626,DP,2024-05-09,2024-05-11,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7803,RX0KFVX,P68211302,DP,2024-05-09,2024-05-11,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7804,RA9LP95,P94178308,DP,2024-05-09,2024-05-11,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7805,RWIGWAP,P89376256,DP,2024-05-09,2024-05-11,1.0,1.0,0.0,0.0,0.0,3-MICE & Corporate
7806,RA8KD5F,P18840704,DP,2024-05-09,2024-05-10,1.0,2.0,0.0,0.0,0.0,4-OTA
7807,R5UIJ2N,P16671394,PC,2024-05-09,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
7808,R77N453,P60836947,PC,2024-05-09,2024-05-10,1.0,2.0,0.0,0.0,0.0,1-TO
7809,RHZDBNX,P60164722,PC,2024-05-09,2024-05-10,1.0,3.0,0.0,0.0,0.0,1-TO
7810,RBC0P6Q,P19362620,ALL IN,2024-05-08,2024-05-13,1.0,2.0,0.0,0.0,0.0,1-TO
7811,R4YLMAD,P22385650,ALL IN,2024-05-08,2024-05-11,1.0,3.0,0.0,0.0,0.0,1-TO
7812,RMBAM43,P46201101,ALL IN,2024-05-08,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
7813,R66AQGS,P37116867,ALL IN,2024-05-08,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
7814,RRZ6POC,P09627429,ALL IN,2024-05-08,2024-05-12,1.0,1.0,1.0,0.0,0.0,1-TO
7815,RBWKE8J,P16927786,ALL IN,2024-05-08,2024-05-12,0.0,1.0,0.0,0.0,0.0,1-TO
7816,R829KN4,P18452389,ALL IN,2024-05-08,2024-05-12,1.0,3.0,1.0,0.0,0.0,4-OTA
7817,RUSPTEU,P25659176,ALL IN,2024-05-08,2024-05-12,1.0,3.0,2.0,0.0,0.0,4-OTA
7818,RWMVOX5,P94607989,ALL IN,2024-05-08,2024-05-15,1.0,2.0,0.0,0.0,0.0,1-TO
7819,ROUQXBU,P69866550,ALL IN,2024-05-08,2024-05-13,1.0,2.0,0.0,0.0,0.0,1-TO
7820,RR7PA1C,P71187498,ALL IN,2024-05-08,2024-05-13,1.0,2.0,0.0,0.0,0.0,1-TO
7821,RJKA0MF,P53604891,LPD,2024-05-08,2024-05-09,1.0,1.0,0.0,0.0,0.0,4-OTA
7822,RU321N7,P70379727,ALL IN,2024-05-08,2024-05-12,1.0,2.0,3.0,0.0,0.0,5-Individuel
7823,RUE9DC8,P36635713,ALL IN,2024-05-08,2024-05-13,1.0,2.0,0.0,0.0,0.0,1-TO
7824,RIKS2R7,P01623704,ALL IN,2024-05-08,2024-05-09,1.0,1.0,0.0,0.0,0.0,5-Individuel
7825,RHIDOD6,P00340922,ALL IN,2024-05-08,2024-05-09,1.0,1.0,0.0,0.0,0.0,5-Individuel
7826,RFMV5KS,P15007295,DP,2024-05-08,2024-05-12,1.0,2.0,0.0,0.0,0.0,4-OTA
7827,RYVNQ76,P73915061,DP,2024-05-08,2024-05-12,0.0,2.0,0.0,0.0,0.0,4-OTA
7828,RB39G2J,P81488230,DP,2024-05-08,2024-05-10,1.0,4.0,2.0,0.0,0.0,4-OTA
7829,RG1AXWU,P13635067,ALL IN,2024-05-08,2024-05-14,1.0,2.0,0.0,0.0,0.0,1-TO
7830,RGEV1UW,P53645451,LS,2024-05-08,2024-05-09,1.0,1.0,0.0,0.0,0.0,1-TO
7831,RBDPD6O,P36319160,DP,2024-05-08,2024-05-10,1.0,1.0,0.0,0.0,0.0,2-Agences
7832,RQ7Q9LO,P64217593,ALL IN,2024-05-07,2024-05-14,1.0,2.0,0.0,0.0,0.0,1-TO
7833,R9UZO8V,P30225423,ALL IN,2024-05-07,2024-05-14,1.0,2.0,0.0,0.0,0.0,1-TO
7834,RNIZKNI,P61056490,ALL IN,2024-05-07,2024-05-17,1.0,2.0,2.0,0.0,0.0,1-TO
7835,R9AFCLN,P85308356,ALL IN,2024-05-07,2024-05-13,1.0,2.0,0.0,0.0,0.0,1-TO
7836,RLSPEVK,P60547330,ALL IN,2024-05-07,2024-05-12,1.0,2.0,0.0,0.0,0.0,1-TO
7837,RXF1YNR,P72025420,ALL IN,2024-05-07,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
7838,RZM9C2J,P84251078,ALL IN,2024-05-07,2024-05-14,1.0,3.0,0.0,0.0,0.0,1-TO
7839,RPA243R,P18577638,ALL IN,2024-05-07,2024-05-12,1.0,2.0,0.0,0.0,0.0,1-TO
7840,RGZ7ELE,P98451851,ALL IN,2024-05-07,2024-05-21,1.0,1.0,0.0,0.0,0.0,1-TO
7841,REQ38WS,P13692416,ALL IN,2024-05-07,2024-05-14,1.0,2.0,0.0,0.0,0.0,1-TO
7842,RSKO05N,P20629053,ALL IN,2024-05-07,2024-05-14,1.0,2.0,0.0,0.0,0.0,1-TO
7843,RQLENCZ,P31619399,ALL IN,2024-05-07,2024-05-14,1.0,2.0,0.0,0.0,0.0,1-TO
7844,RDQRZ2L,P19208664,ALL IN,2024-05-07,2024-05-14,1.0,1.0,0.0,0.0,0.0,1-TO
7845,RYLRTK8,P56543297,ALL IN,2024-05-07,2024-05-14,1.0,2.0,0.0,0.0,0.0,1-TO
7846,R6MTQWE,P56027733,ALL IN,2024-05-07,2024-05-11,1.0,3.0,0.0,0.0,0.0,2-Agences
7847,RS24QO2,P36120787,ALL IN,2024-05-07,2024-05-13,1.0,2.0,0.0,0.0,0.0,1-TO
7848,RDQ4FZ5,P27402751,ALL IN,2024-05-07,2024-05-16,1.0,2.0,0.0,0.0,0.0,1-TO
7849,R3N1W9B,P32961409,DP,2024-05-07,2024-05-09,1.0,2.0,0.0,0.0,0.0,4-OTA
7850,RBY0GZ8,P62565592,DP,2024-05-07,2024-05-08,1.0,2.0,0.0,0.0,0.0,4-OTA
7851,RZQS3GT,P17334920,DP,2024-05-07,2024-05-10,1.0,2.0,0.0,0.0,0.0,4-OTA
7852,RKI4VYX,P69314004,DP,2024-05-07,2024-05-10,1.0,1.0,0.0,0.0,0.0,2-Agences
7853,RMBXWO4,P91510994,DP,2024-05-07,2024-05-11,1.0,2.0,0.0,0.0,0.0,2-Agences
7854,RNZXLMW,P03617991,DP,2024-05-07,2024-05-09,1.0,2.0,0.0,0.0,0.0,5-Individuel
7855,R0XQ7R7,P61897154,DP,2024-05-07,2024-05-07,1.0,3.0,0.0,0.0,0.0,5-Individuel
7856,RVG26NV,P90944199,ALL IN,2024-05-07,2024-05-17,1.0,1.0,0.0,0.0,0.0,1-TO
7857,R90RT95,P79865954,ALL IN,2024-05-06,2024-05-13,1.0,2.0,0.0,0.0,0.0,1-TO
7858,RP9F9JX,P40475382,ALL IN,2024-05-06,2024-05-13,1.0,2.0,1.0,0.0,1.0,1-TO
7859,RTLS8AX,P98226028,ALL IN,2024-05-06,2024-05-17,1.0,2.0,0.0,0.0,0.0,1-TO
7860,RZ6FDVC,P13048368,ALL IN,2024-05-06,2024-05-13,1.0,2.0,2.0,0.0,0.0,1-TO
7861,RZ83R2O,P67420734,ALL IN,2024-05-06,2024-05-20,1.0,2.0,0.0,0.0,0.0,1-TO
7862,R8WBN9O,P99899199,ALL IN,2024-05-06,2024-05-17,1.0,2.0,0.0,0.0,0.0,1-TO
7863,RUOB6V5,P26474863,ALL IN,2024-05-06,2024-05-13,1.0,3.0,1.0,0.0,0.0,1-TO
7864,RKWK0J4,P66457338,ALL IN,2024-05-06,2024-05-13,1.0,1.0,0.0,0.0,0.0,1-TO
7865,RQ3TN2L,P74190598,ALL IN,2024-05-06,2024-05-13,1.0,3.0,3.0,0.0,1.0,1-TO
7866,R5TPWB1,P25765845,ALL IN,2024-05-06,2024-05-13,1.0,2.0,2.0,0.0,0.0,1-TO
7867,RH9U6NT,P43834522,ALL IN,2024-05-06,2024-05-17,1.0,2.0,0.0,0.0,0.0,1-TO
7868,RZICEBQ,P55382464,ALL IN,2024-05-06,2024-05-17,1.0,2.0,0.0,0.0,0.0,1-TO
7869,R1CWMEL,P15933041,ALL IN,2024-05-06,2024-05-15,1.0,2.0,2.0,0.0,0.0,1-TO
7870,R4K3TDC,P24481332,ALL IN,2024-05-06,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
7871,RKIQ96V,P04264173,ALL IN,2024-05-06,2024-05-15,1.0,2.0,0.0,0.0,0.0,1-TO
7872,RYSQ3RV,P32671743,ALL IN,2024-05-06,2024-05-11,1.0,4.0,0.0,0.0,0.0,1-TO
7873,RHM2H3A,P51651050,ALL IN,2024-05-06,2024-05-13,1.0,2.0,1.0,0.0,1.0,1-TO
7874,RH1TWGX,P92288073,ALL IN,2024-05-06,2024-05-17,1.0,2.0,0.0,0.0,0.0,1-TO
7875,RTQTQ5H,P45296996,ALL IN,2024-05-06,2024-05-17,1.0,2.0,0.0,0.0,0.0,1-TO
7876,RRSUVJO,P73785288,ALL IN,2024-05-06,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
7877,RY1MOS7,P16670765,ALL IN,2024-05-06,2024-05-11,1.0,2.0,0.0,0.0,0.0,1-TO
7878,R75Y2Z9,P22850904,ALL IN,2024-05-06,2024-05-13,1.0,2.0,2.0,0.0,1.0,1-TO
7879,RN4GW2U,P97231119,ALL IN,2024-05-06,2024-05-12,1.0,2.0,0.0,0.0,1.0,1-TO
7880,R249DI4,P76757980,ALL IN,2024-05-06,2024-05-11,1.0,3.0,3.0,0.0,0.0,1-TO
7881,RYTARHI,P49501733,ALL IN,2024-05-06,2024-05-15,1.0,2.0,0.0,0.0,0.0,1-TO
7882,RX7MGT4,P79088949,ALL IN,2024-05-06,2024-05-13,1.0,2.0,0.0,0.0,0.0,1-TO
7883,R84MGZZ,P71862332,ALL IN,2024-05-06,2024-05-10,1.0,1.0,0.0,0.0,0.0,2-Agences
7884,RSY6S61,P58516234,ALL IN,2024-05-06,2024-05-10,1.0,1.0,0.0,0.0,0.0,2-Agences
7885,RVHZXW0,P99760295,DP,2024-05-04,2024-05-06,1.0,2.0,0.0,0.0,0.0,2-Agences
7886,RH1LPYG,P27458055,DP,2024-05-04,2024-05-06,1.0,2.0,0.0,0.0,0.0,2-Agences
7887,RGLF63A,P38786719,DP,2024-05-04,2024-05-06,1.0,2.0,0.0,0.0,0.0,2-Agences
7888,RU69890,P09066021,DP,2024-05-04,2024-05-06,1.0,2.0,0.0,0.0,0.0,2-Agences
7889,RKD5WU7,P37635335,DP,2024-05-04,2024-05-06,1.0,2.0,0.0,0.0,0.0,2-Agences
7890,RUO4ISS,P73350279,DP,2024-05-04,2024-05-06,1.0,1.0,0.0,0.0,0.0,2-Agences
7891,RQN0B5Y,P62088490,DP,2024-05-04,2024-05-06,1.0,1.0,0.0,0.0,0.0,2-Agences
7892,RENGSID,P82947281,DP,2024-05-04,2024-05-06,1.0,1.0,0.0,0.0,0.0,2-Agences
7893,RAX29FC,P45397134,DP,2024-05-04,2024-05-06,1.0,1.0,0.0,0.0,0.0,2-Agences
7894,RPAF0BZ,P23865366,DP,2024-05-04,2024-05-06,1.0,1.0,0.0,0.0,0.0,2-Agences
7895,RDXXKN6,P32051381,DP,2024-05-04,2024-05-06,1.0,1.0,0.0,0.0,0.0,2-Agences
7896,R6KKNR7,P94587491,DP,2024-05-04,2024-05-06,1.0,2.0,0.0,0.0,0.0,2-Agences
